category,image,link,price,product_code,product_name
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_47550_elgato_stream_deck_mini.png,https://www.hanoicomputer.vn/ban-phim-stream-elgato-stream-deck-mini,2619000,STEL008,Bàn phím Stream Elgato Stream Deck Mini
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_60842_elgato_facecam_001.jpg,https://www.hanoicomputer.vn/thiet-bi-truyen-hinh-anh-elgato-facecam,4839000,STEL029,Thiết bị truyền hình ảnh Elgato Facecam
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_47549_elgato_stream_deck.png,https://www.hanoicomputer.vn/ban-phim-stream-elgato-stream-deck,3159000,STEL007,Bàn phím Stream Elgato Stream Deck
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_60844_elgato_streamdeck_mk_2.jpg,https://www.hanoicomputer.vn/ban-phim-elgato-streamdeck-mk-2,4049000,STEL031,Bàn phím Elgato StreamDeck MK.2
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_41815_tai_nghe_steelseries_arctis_progamedac_61453_0004_1.jpg,https://www.hanoicomputer.vn/tai-nghe-steelseries-arctis-progamedac-61453,6399000,TNSS070,Tai nghe SteelSeries Arctis Pro+GameDAC 61453
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_41355_tai_nghe_zidli_zh17_black_1.jpg,https://www.hanoicomputer.vn/tai-nghe-zidli-zh17-black,399000,TNZI045,Tai nghe Zidli ZH17 Black
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_62147_loa_microlab_u210_bluetooth_2_1.jpg,https://www.hanoicomputer.vn/loa-microlab-u210-bluetooth-2.1-den,449000,SPMI071,Loa Microlab U210 Bluetooth 2.1 Đen
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_52330_avermedia_mini_gc_311_001.jpg,https://www.hanoicomputer.vn/thiet-bi-thu-hinh-avermedia-live-gamer-mini-gc311,3239000,STAV005,Thiết bị thu hình AverMedia Live Gamer Mini - GC311
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_50089_elgato_hd_60_plus.png,https://www.hanoicomputer.vn/capture-stream-elgato-hd60s-ho-tro-do-phan-giai-len-toi-2160p60-hdr-60mbps,5049000,STEL015,Capture Stream Elgato HD60S+ (Hỗ trợ độ phân giải lên tới 2160p60  HDR - 60Mbps)
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_59413_elgato_camlink_4k.png,https://www.hanoicomputer.vn/card-capture-stream-elgato-camlink-4k,3419000,STEL027,Thiết bị chuyển đổi hình ảnh Elgato Cam Link 4K
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_47550_elgato_stream_deck_mini.png,https://www.hanoicomputer.vn/ban-phim-stream-elgato-stream-deck-mini,2619000,STEL008,Bàn phím Stream Elgato Stream Deck Mini
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_60842_elgato_facecam_001.jpg,https://www.hanoicomputer.vn/thiet-bi-truyen-hinh-anh-elgato-facecam,4839000,STEL029,Thiết bị truyền hình ảnh Elgato Facecam
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_47549_elgato_stream_deck.png,https://www.hanoicomputer.vn/ban-phim-stream-elgato-stream-deck,3159000,STEL007,Bàn phím Stream Elgato Stream Deck
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_60844_elgato_streamdeck_mk_2.jpg,https://www.hanoicomputer.vn/ban-phim-elgato-streamdeck-mk-2,4049000,STEL031,Bàn phím Elgato StreamDeck MK.2
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_47552_stream_elgato_key_light.png,https://www.hanoicomputer.vn/den-stream-elgato-key-light,6799000,STEL010,Đèn Stream Elgato Key Light
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_37037_can_so_xe_hoi_shifter_new_dung_cho_vo_lang_g29_va_g920_0000_1.jpg,https://www.hanoicomputer.vn/can-so-xe-hoi-shifter-new-dung-cho-vo-lang-g29-va-g920,1349000,VLLO005,Cần số xe hơi Logitech Shifter New ( Dùng cho vô lăng G29 và G920)
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_64300_the_game_nintendo_switch_pokemon_legends_arceus.jpg,https://www.hanoicomputer.vn/the-game-nintendo-switch-pokemon-legends-arceus,1399000,DIAD211,Thẻ Game Nintendo Switch - Pokémon Legends: Arceus
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_64298_dia_game_ps5_horizon_forbidden_west_asia.jpg,https://www.hanoicomputer.vn/dia-game-ps5-horizon-forbidden-west-asia,1799000,DIAD210,Đĩa game PS5 - Horizon Forbidden West - Asia
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_64301_tay_cam_choi_game_sony_ps5_dualsense_back_cfi_zct1g_01_hang_chinh_hang_0001_2.jpg,https://www.hanoicomputer.vn/tay-cam-choi-game-sony-ps5-dualsense-back-cfi-zct1g-01-hang-chinh-hang,2099000,GPSO035,Tay cầm chơi Game Sony PS5 DualSense Back CFI-ZCT1G 01 - Hàng chính hãng
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_51393_hnc_tay_cam_choi_game_co_day_rapoo_v600_mau_xanh.jpg,https://www.hanoicomputer.vn/tay-cam-choi-game-co-day-rapoo-v600-mau-xanh,499000,GPRP007,Tay cầm chơi game có dây Rapoo V600 màu xanh
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_47806_tay_game_khong_day_xbox_one_s_sport_red_0000_1.jpg,https://www.hanoicomputer.vn/tay-game-khong-day-xbox-one-s-sport-red,2199000,GPMI023,Tay cầm chơi game không dây Xbox One S - Sport Red
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_58232_tay_cam_game_khong_day_e_dra_egp7601_0001_2.jpg,https://www.hanoicomputer.vn/tay-cam-game-khong-day-e-dra-egp7601,499000,GPED001,Tay cầm game không dây E-DRA - EGP7601
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_63287_tay_cam_choi_game_xbox_series_x_controller_electric_volt_chinh.jpg,https://www.hanoicomputer.vn/tay-cam-choi-game-xbox-series-x-controller-electric-volt,1799000,GPMI041,Tay cầm chơi game Xbox Series X Controller - Electric Volt
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_59429_dia_game_ps4_assassin_s_creed_valhalla_us.jpg,https://www.hanoicomputer.vn/dia-game-ps4-assassin-s-creed-valhalla-us,1249000,DIAD188,Đĩa game PS4 - Assassin's Creed: Valhalla - US
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_57750_vo_lang_choi_game_pxn_v9_gaming_racing_wheel_0008_9.jpg,https://www.hanoicomputer.vn/vo-lang-choi-game-pxn-v9-gaming-racing-wheel,3399000,VLPX004,Vô lăng chơi game PXN V9 Gaming Racing Wheel
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_53900_can_lai_may_bay_pxn_2113_0003_4.jpg,https://www.hanoicomputer.vn/can-lai-may-bay-pxn-2113,1099000,VLPX003,Cần lái máy bay PXN 2113 Joystick dành cho PC
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_64330_dia_game_ps5_elden_ring_asia_0000_1.jpg,https://www.hanoicomputer.vn/dia-game-ps5-elden-ring-asia,1599000,DIAD212,Đĩa game PS5 - Elden Ring - Asia
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_36890_joystick_d__nh_cho___i___n_tho___i.jpg,https://www.hanoicomputer.vn/joystick-danh-cho-dien-thoai,99000,GPDT001,Joystick dành cho điện thoại
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_46217_tay_game_khong_day_rapoo_v600s_mau_den_0000_1.jpg,https://www.hanoicomputer.vn/tay-game-khong-day-rapoo-v600s-mau-den,699000,GPRP002,Tay cầm chơi game không dây Rapoo V600S Màu đen 
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_35181_webcam_logitech_hd_webcam_c922_a__1_.jpg,https://www.hanoicomputer.vn/webcam-logitech-hd-webcam-c922,2729000,WCLO048,Webcam Logitech HD Webcam C922
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_44133_tai_nghe_zidli_zh6_black_t_1.jpg,https://www.hanoicomputer.vn/tai-nghe-zidli-zh6-black-t,209000,TNZI047,Tai nghe Zidli ZH6 Black Có LED
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_41565_tai_nghe_sony_mdr_ex155ap_xanh_duong_0002_3.jpg,https://www.hanoicomputer.vn/tai-nghe-sony-mdr-ex155ap-xanh-duong,379000,TNSO193,Tai nghe Sony MDR-EX155APLQE Xanh
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_51512_microphone_razer_seiren_x_mercury_rz19_02290400_r3m1_0001_2.jpg,https://www.hanoicomputer.vn/microphone-razer-seiren-x-mercury-rz19-02290400-r3m1,2829000,MICR063,Microphone Razer Seiren X Mercury - RZ19-02290400-R3M1
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_51178_tai_nghe_razer_kraken_2019_multi_platform_wired_black_rz04_02830100_r3m1_0001_1.jpg,https://www.hanoicomputer.vn/tai-nghe-razer-kraken-2019-multi-platform-wired-black-rz04-02830100-r3m1,1849000,TNRA086,Tai nghe Razer Kraken Multi-Platform Wired Black RZ04-02830100-R3M1
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_51428_jabra_speak_410_01.jpg,https://www.hanoicomputer.vn/loa-hoi-nghi-khong-day-bluetooth-jabra-speak-410-ms-kem-mic,3499000,SPJA008,Loa hội nghị Jabra Speak 410 MS (kèm mic)
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_14790_tai_nghe_microlab_k290_1.jpg,https://www.hanoicomputer.vn/tai-nghe-microlab-k290,229000,TNMI005,Tai nghe Microlab K290
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_32042_sony_ex15ap_trang.png,https://www.hanoicomputer.vn/tai-nghe-sony-ex15ap-trang,209000,TNSO082,Tai nghe Sony EX15AP Trắng
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_38247_microlab_bluetooth_m300bt.png,https://www.hanoicomputer.vn/speaker-microlab-bluetooth-m300bt,999000,SPMI049,Loa Bluetooth Microlab M300BT
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_38244_microlab_bluetooth_m106.png,https://www.hanoicomputer.vn/speaker-microlab-bluetooth-m106-bt,599000,SPMI046,Loa Bluetooth Microlab 2.1 M106 BT Đen
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_35436_edifier_r19u.png,https://www.hanoicomputer.vn/loa-edifier-r19u,799000,SPED052,Loa Edifier R19U
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_33242_sony_zx310ap_xanh.png,https://www.hanoicomputer.vn/tai-nghe-sony-zx310ap-xanh,689000,TNSO110,Tai nghe Sony ZX310AP (xanh)
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_54458_tai_nghe_choi_game_corsair_void_elite_surround_7_1_cherry_ca_9011206_ap_0000_1.jpg,https://www.hanoicomputer.vn/tai-nghe-choi-game-corsair-void-elite-surround-7-1-cherry-ca-9011206-ap,1849000,TNCO058,Tai nghe chơi game Corsair VOID ELITE Surround 7.1 Cherry - CA-9011206-AP
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_56122_tai_nghe_dareu_eh925s_usb_7_1_mau_hong_led_rgb_7.jpg,https://www.hanoicomputer.vn/tai-nghe-dareu-eh925s-usb-7-1-mau-hong-led-rgb,789000,TNDA013,"Tai nghe Dareu EH925S (USB, 7.1, Màu hồng, Led RGB)"
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_60783_tai_nghe_asus_rog_cetra_ii_90yh02s0_b2ua00_0001_2.jpg,https://www.hanoicomputer.vn/tai-nghe-asus-rog-cetra-ii-90yh02s0-b2ua00,1799000,TNAS040,Tai nghe ASUS ROG Cetra II 90YH02S0-B2UA00
"Máy In, Máy Chấm Công",https://hanoicomputercdn.com/media/product/250_50001_m.jpg,https://www.hanoicomputer.vn/the-cam-ung-may-cham-cong-125khz-0-8mm,9000,CCRO056,"Thẻ cảm ứng máy chấm công (125khz 0,8mm)"
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_48590_tong_the_tai_nghe_razer_kraken_x_multi_platform_wired_gaming_headset_rz04_02890200_r3m1.jpg,https://www.hanoicomputer.vn/tai-nghe-razer-kraken-x-multi-platform-wired-gaming-headset-rz04-02890200-r3m1,1399000,TNRA082,Tai nghe Razer Kraken X – Multi-Platform Wired Gaming Headset ( RZ04-02890100-R3M1)
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_45528_tai_nghe_steelseries_arctis_5_2019_white_61507_0001_1.jpg,https://www.hanoicomputer.vn/tai-nghe-steelseries-arctis-5-2019-white-61507,2499000,TNSS081,Tai nghe SteelSeries Arctis 5 2019 White 61507
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_51787_tai_nghe_kingston_hyperx_cloud_stinger_core_hx_hscsc2_bk_ww_0000_1.jpg,https://www.hanoicomputer.vn/tai-nghe-kingston-hyperx-cloud-stinger-core-hx-hscsc2-bk-ww,899000,TNKT035,Tai nghe Kingston HyperX Cloud Stinger Core - HX-HSCSC2-BK/WW
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_50867_tai_nghe_e_dra_hs491_led_rgb_7_1_usb.jpg,https://www.hanoicomputer.vn/tai-nghe-e-dra-hs491-led-rgb-7-1-usb,839000,TNED007,Tai nghe E-Dra EH491 Led RGB 7.1 USB
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_32041_sony_ex15ap_den.png,https://www.hanoicomputer.vn/tai-nghe-sony-ex15ap-den,209000,TNSO081,Tai nghe Sony EX15AP Đen
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_48691_loa_sony_bluetooth_srs_xb12lc_e_1.jpg,https://www.hanoicomputer.vn/loa-sony-bluetooth-srs-xb12/lc-e,1219000,SPSO107,Loa Bluetooth Sony SRS-XB12/LC E
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_51352_avermedia_live_gamer_portable_2_plus_4k_gc531.jpg,https://www.hanoicomputer.vn/thiet-bi-thu-hinh-avermedia-live-gamer-portable-2-plus-gc513,4349000,STAV003,Thiết bị thu hình AverMedia Live Gamer Portable 2 PLUS - GC513
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_48807_tai_nghe_corsair_virtuoso_wireless_rgb_se_gunmetal_ca_9011180_ap_0006_1.jpg,https://www.hanoicomputer.vn/tai-nghe-corsair-virtuoso-wireless-rgb-se-gunmetal-ca-9011180-ap,4799000,TNCO041,Tai nghe không dây Gaming Corsair Virtuoso RGB SE Gunmetal (CA-9011180-AP)
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_44378_tong_the_tai_nghe_razer_kraken_tournament_edition_wired_gaming_headset_green.jpg,https://www.hanoicomputer.vn/tai-nghe-razer-kraken-tournament-edition-wired-gaming-headset-green,2599000,TNRA075,Tai nghe Razer Kraken Tournament Edition Wired Gaming Headset Green RZ04-02051100-R3M1
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_50404_tai_nghe_dareu_over_ear_eh925_pro_led_rgb_1.jpg,https://www.hanoicomputer.vn/tai-nghe-dareu-over-ear-eh925-pro-led-rgb,969000,TNDA007,Tai Nghe Dareu Over Ear EH925S PRO Led RGB
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_45260_nuforce_be_live_2.png,https://www.hanoicomputer.vn/tai-nghe-nuforce-be-live-2-bluetooth-black,1429000,TNNU007,Tai nghe Bluetooth Nuforce Be Live 2 Black
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_36146_sony_mdr_xb550ap_do.png,https://www.hanoicomputer.vn/tai-nghe-sony-mdr-xb550ap-do,1019000,TNSO124,Tai nghe Sony MDR-XB550AP Đỏ
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_52106_logitech_z213__2_.png,https://www.hanoicomputer.vn/loa-logitech-z213-2.1,629000,SPLO041,Loa Logitech Z213 - 2.1
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_48780_loa_soundmax_m7_loa_keo_tro_giang_21.jpg,https://www.hanoicomputer.vn/loa-soundmax-m7-loa-keo-tro-giang-21,5389000,SPSM107,"Loa kéo SoundMax M7 - Bluetooth Karaoke 2,1"
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_46025_logitech_bluetooth_z607.png,https://www.hanoicomputer.vn/loa-logitech-bluetooth-z607-5-1,2529000,SPLO038,Loa Bluetooth Logitech Z607 5.1
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_46216_tay_gamerapoo_v600_0000_1.jpg,https://www.hanoicomputer.vn/tay-gamerapoo-v600,499000,GPRP001,Tay cầm chơi game có dây Rapoo V600 
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_51572_tay_cam_choi_game_khong_day_xbox_one_s_gears_5_gears_of_war_5_edition_0004_1.jpg,https://www.hanoicomputer.vn/tay-cam-choi-game-khong-day-xbox-one-s-gears-5-gears-of-war-5-edition,2099000,GPMI025,Tay cầm chơi game không dây Xbox One S - Gears 5 (Gears Of War 5 Edition)
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_63522_tay_cam_choi_game_khong_day_dobe_tns_0117_cho_nintendo_switch_pc_mau_den.jpg,https://www.hanoicomputer.vn/tay-cam-choi-game-khong-day-dobe-tns-0117-cho-nintendo-switch-pc-mau-den,479000,GPDO007,"Tay cầm chơi game không dây DOBE TNS-0117 cho Nintendo - Switch / PC , Màu Đen"
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_59428_dia_game_ps4_fifa_21_us.jpg,https://www.hanoicomputer.vn/dia-game-ps4-fifa-21-us,899000,DIAD187,Đĩa game PS4 - FIFA 21 - US
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_56779_may_choi_game_sony_playstation_5_ps5_standard_edition_0006.jpg,https://www.hanoicomputer.vn/may-choi-game-sony-playstation-5-ps5-standard-edition,20499000,GAME144,Máy chơi game Sony Playstation 5 (PS5) Standard Edition
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_64504_dia_game_ps5_gran_turismo_7_asia.jpg,https://www.hanoicomputer.vn/dia-game-ps5-gran-turismo-7-asia,1699000,DIAD214,Đĩa game PS5 - Gran Turismo 7 - Asia
"Máy Chơi Game, Tay Game",,https://www.hanoicomputer.vn/bao-cung-dung-may-nintendo-switch-ns01-mau-do,199000,PKNS002,"Bao cứng đựng máy Nintendo Switch NS01, màu đỏ "
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_46218_tay_game_khong_day_rapoo_v600s_mau_xanh_01.jpg,https://www.hanoicomputer.vn/tay-game-khong-day-rapoo-v600s-mau-xanh,699000,GPRP003,Tay cầm chơi game không dây Rapoo V600S Màu xanh
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_37584_gamepad_sony_ps4_dualshock4_wireless_controller_do_chinhhang_0003_1.jpg,https://www.hanoicomputer.vn/gamepad-sony-ps4-dualshock4-wireless-controller-do-chinhhang,1399000,GPSO004,Tay cầm chơi game không dây PS4 Sony DUALSHOCK 4 Controller Đỏ chính hãng CUH-ZCT2G11
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_51560_tay_cam_choi_game_khong_day_xbox_one_s_black_0002_1.jpg,https://www.hanoicomputer.vn/tay-cam-choi-game-khong-day-xbox-one-s-black,1399000,GPMI024,Tay cầm chơi game không dây XBOX ONE S Black
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_63523_tay_cam_choi_game_khong_day_dobe_tns_0117_cho_nintendo_switch_pc_mau_xanh_duong_0001_2.jpg,https://www.hanoicomputer.vn/tay-cam-choi-game-khong-day-dobe-tns-0117-cho-nintendo-switch-pc-mau-xanh-duong,479000,GPDO008,"Tay cầm chơi game không dây DOBE TNS-0117 cho Nintendo - Switch / PC , Màu Xanh Dương"
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_36962_tay_game_khong_day_xbox_one_blue_0002_1.jpg,https://www.hanoicomputer.vn/tay-game-khong-day-xbox-one-blue,1799000,GPMI013,Tay cầm chơi game không dây Xbox One - Blue
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_46534_tay_game_khong_day_rapoo_v600s_mau_do_0000_1.jpg,https://www.hanoicomputer.vn/tay-game-khong-day-rapoo-v600s-mau-do,699000,GPRP005,Tay cầm chơi game không dây Rapoo V600S Màu đỏ
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_57882_tay_cam_choi_game_khong_day_xbox_wireless_controller_sport_blue_0002_3.jpg,https://www.hanoicomputer.vn/tay-cam-choi-game-khong-day-xbox-wireless-controller-sport-blue,1859000,GPMI034,Tay cầm chơi game không dây Xbox Wireless Controller - Sport Blue
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_61833_tay_cam_choi_game_khong_day_xbox_one_series_x_aqua_shift_0003_4.jpg,https://www.hanoicomputer.vn/tay-cam-choi-game-khong-day-xbox-one-series-x-aqua-shift,2199000,GPMI039,Tay cầm chơi game không dây Xbox One Series X - Aqua Shift
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_36955_dia_game_ps4_the_surge.jpg,https://www.hanoicomputer.vn/dia-game-ps4-the-surge,1449000,DIAD127,Đĩa game PS4 - The Surge
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_63458_bo_kinh_thuc_te_ao_oculus_quest_2_256gb_0003_4.jpg,https://www.hanoicomputer.vn/bo-kinh-thuc-te-ao-oculus-quest-2-256gb,10599000,GLAS034,Bộ kính thực tế ảo Oculus Quest 2 256GB
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_64355_,https://www.hanoicomputer.vn/may-choi-game-nintendo-switch-neon-blue-red-v2-tlv5,6299000,HCTL958,Máy chơi game Nintendo Switch Neon Blue Red V2 (Hàng Thanh Lý)
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_64011_dia_game_ps5_lost_judgment_us.jpg,https://www.hanoicomputer.vn/dia-game-ps5-lost-judgment-us,1199000,DIAD206,Đĩa game PS5 - Lost Judgment - US
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_63814_vo_op_thay_the_may_ps5_cosmic_red_ps5_console_cover_chinh_hang_0002_3.jpg,https://www.hanoicomputer.vn/vo-op-thay-the-may-ps5-cosmic-red-ps5-console-cover-chinh-hang,1699000,PKPS045,Vỏ ốp thay thế máy PS5 Cosmic Red - PS5 Console Cover Chính Hãng
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_51392_hnc_tay_cam_choi_game_co_day_rapoo_v600_mau_do.jpg,https://www.hanoicomputer.vn/tay-cam-choi-game-co-day-rapoo-v600-mau-do,499000,GPRP006,Tay cầm chơi game có dây Rapoo V600 màu đỏ
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_37581_gamepad_sony_ps4_dualshock4_wireles_scontroller_den_chinhhang_0003_1.jpg,https://www.hanoicomputer.vn/gamepad-sony-ps4-dualshock4-wireles-scontroller-den-chinhhang,1399000,GPSO001,Tay cầm chơi game không dây PS4 Sony DUALSHOCK 4 Controller Đen chính hãng CUH-ZCT2G
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_58107_sony_dualsense_cfi_zct1g_0003_4.jpg,https://www.hanoicomputer.vn/sony-dualsense-cfi-zct1g,2099000,GPSO027,Tay cầm chơi game không dây Sony DualSense CFI-ZCT1G - Hàng chính hãng
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_62305_tay_cam_choi_game_khong_day_microsoft_xbox_one_elite_series_2_black_0001.jpg,https://www.hanoicomputer.vn/tay-cam-choi-game-khong-day-microsoft-xbox-one-elite-series-2-black,4799000,GPMI040,Tay cầm chơi game không dây Microsoft Xbox One Elite - Series 2 Black
"Máy Chơi Game, Tay Game",https://hanoicomputercdn.com/media/product/250_53899_vo_lang_choi_game_pxn_v3ii_0001_2.jpg,https://www.hanoicomputer.vn/vo-lang-choi-game-pxn-v3ii,1719000,VLPX002,Vô lăng chơi game PXN V3II dành cho PC/PS/Android/Xbox/Switch
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_61693_tai_nghe_khong_day_sony_wf1000xm4_sme_0003_4.jpg,https://www.hanoicomputer.vn/tai-nghe-khong-day-sony-wf1000xm4-sme,5699000,TNSO241,Tai nghe không dây SONY WF1000XM4/SME
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_63465_tai_nghe_razer_kaira_for_xbox_rz04_03480100_r3m1_0000_1.jpg,https://www.hanoicomputer.vn/tai-nghe-razer-kaira-for-xbox-rz04-03480100-r3m1,2599000,TNRA108,Tai nghe Razer Kaira for Xbox_RZ04-03480100-R3M1
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_54976_tai_nghe_razer_blackshark_v2_rz04_03230100_r3m1_0001_2.jpg,https://www.hanoicomputer.vn/tai-nghe-razer-blackshark-v2-rz04-03230100-r3m1,2759000,TNRA098,Tai nghe Razer BlackShark V2 - Wired Gaming Headset + USB Sound Card - RZ04-03230100-R3M1
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_57032_microphone_thronmax_mdrill_one_pro_slate_gray.jpg,https://www.hanoicomputer.vn/microphone-thronmax-mdrill-one-pro-slate-gray,1999000,MICR077,Microphone Thronmax Mdrill one Pro Slate Gray
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_58757_loa_microlab_fc361bt_bluetooth_2_1.jpg,https://www.hanoicomputer.vn/loa-microlab-fc361bt-bluetooth-2.1,2199000,SPMI066,Loa Microlab FC361BT Bluetooth 2.1
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_62148_loa_microlab_b22_2_2.jpg,https://www.hanoicomputer.vn/loa-microlab-b22-2.0-den,399000,SPMI072,Loa Microlab B22 2.0 Đen
"Loa, Tai Nghe, Mic, Webcam",https://hanoicomputercdn.com/media/product/250_60687_loa_bluetooth_sony_srs_xb13_bc_e_den_1.jpg,https://www.hanoicomputer.vn/loa-bluetooth-sony-srs-xb13-bc-e-den,1299000,SPSO125,Loa Bluetooth SONY SRS-XB13/BC E Đen
